DimAccountID,ACCOUNT,LONG_NAME,ACCOUNTSOURCENAME,IsPrimaryAccount,Source,NAVColumnName,ShowAccount
7794,UPFF29110002,PUF US VALUE PASSIVE,,TRUE,HistoricalLoad,NAV,1
7734,UPFF29100002,PUF MSCI US SWAPS,,TRUE,HistoricalLoad,NAV,1
7614,UPFF29080002,PUF TAA EQUITY POS,,TRUE,HistoricalLoad,NAV,1
7554,UPFF29070002,PUF TAA US Equity,,TRUE,HistoricalLoad,NAV,1
7494,UPFF29060002,PUF US Swaps,,TRUE,HistoricalLoad,NAV,1
7434,UPFF29050002,PUF US Levered EXP,,TRUE,HistoricalLoad,NAV,1
7374,UPFF29050002,PUF US Exposure Swaps,,TRUE,HistoricalLoad,NAV,1
7254,UPFF29030002,PUF TAA IG FI,,TRUE,HistoricalLoad,NAV,1
7194,UPFF29020002,PUF TAA Commodity Futures,,TRUE,HistoricalLoad,NAV,1
7134,UPFF29010002,PUF S&P 500 ETFS,,TRUE,HistoricalLoad,NAV,1
7074,UPFF29000002,PUF EAFE Swaps,,TRUE,HistoricalLoad,NAV,1
7014,UPFF29000002,PUF EAFE Exposure Swaps,,TRUE,HistoricalLoad,NAV,1
6474,UPFF27070002,PUF JANCHOR OPP I,,TRUE,HistoricalLoad,NAV,1
6414,UPFF27030002,PUF ACADIAN EM SL CP,,TRUE,HistoricalLoad,NAV,1
5694,UPFF26620002,Factor Basket DirHF Universe,,TRUE,HistoricalLoad,NAV,1
5634,UPFF26590002,PUF Arrowstreet World,,TRUE,HistoricalLoad,NAV,1
5574,UPFF26580002,PUF North of South EM,,TRUE,HistoricalLoad,NAV,1
5514,UPFF26570002,PUF WHITEOAK EM EXCH,,TRUE,HistoricalLoad,NAV,1
5454,UPFF26540002,PUF DM EM HG NDEUCHF,,TRUE,HistoricalLoad,NAV,1
5394,UPFF26530002,PUF DM EM HG NDEUSKO,,TRUE,HistoricalLoad,NAV,1
5334,UPFF26520002,PUF DM EM HG NDUEEGF,,TRUE,HistoricalLoad,NAV,1
5274,UPFF26510002,PUF DM EM H NDDUWXUS,,TRUE,HistoricalLoad,NAV,1
5214,UPFF26500002,PUF DM EM HG GDDUUS,,TRUE,HistoricalLoad,NAV,1
5154,UPFF26490002,PUF ACADIAN INTL,,TRUE,HistoricalLoad,NAV,1
5094,UPFF26480002,PUF ACADIAN GLOBAL,,TRUE,HistoricalLoad,NAV,1
4974,UPFF26460002,PUF Voleon 150 50,,TRUE,HistoricalLoad,NAV,1
4914,UPFF26450002,PUF Dockside III,,TRUE,HistoricalLoad,NAV,1
4794,UPFF26420002,PUF Thrive Hldgs FLB,,TRUE,HistoricalLoad,NAV,1
4734,UPFF26410002,PUF Paradigm Fund,,TRUE,HistoricalLoad,NAV,1
4674,UPFF26400002,PUF Freestone Grove,,TRUE,HistoricalLoad,NAV,1
4614,UPFF26360002,PUF UTSA STUDENT,,TRUE,HistoricalLoad,NAV,1
4554,UPFF26350002,PUF UT DALLAS STDNT,,TRUE,HistoricalLoad,NAV,1
4494,UPFF26340002,PUF Dockside EQ,,TRUE,HistoricalLoad,NAV,1
4374,UPFF26290002,PUF TAA BASIS TRADES,,TRUE,HistoricalLoad,NAV,1
4134,UPFF26230002,PUF Carrhae Long,,TRUE,HistoricalLoad,NAV,1
4074,UPFF26220002,PUF INDUS JAP 120 20,,TRUE,HistoricalLoad,NAV,1
4014,UPFF26210002,PUF PERSEVERANCE CT,,TRUE,HistoricalLoad,NAV,1
3954,UPFF26200002,PUF Perseverance CALO,,TRUE,HistoricalLoad,NAV,1
3654,UPFF26090002,PUF JL 150 50 CORE,,TRUE,HistoricalLoad,NAV,1
3594,UPFF26050002,PUF APERIO WORLD,,TRUE,HistoricalLoad,NAV,1
3534,UPFF26020002,PUF VITURA REIT,,TRUE,HistoricalLoad,NAV,1
3474,UPFF25780002,PUF Internal Factor Basket,,TRUE,HistoricalLoad,NAV,1
3414,UPFF25730002,PUF PIMCO GL BND,,TRUE,HistoricalLoad,NAV,1
3354,UPFF25700002,NULL,,TRUE,HistoricalLoad,NAV,1
3294,UPFF25550002,PUF TWO SIGMA CHINA,,TRUE,HistoricalLoad,NAV,1
3234,UPFF25460002,PUF De Shaw World 130 30,,TRUE,HistoricalLoad,NAV,1
3174,UPFF25460002,PUF DE Shaw US 130 30,,TRUE,HistoricalLoad,NAV,1
3114,UPFF25430002,PUF AKO Global LO,,TRUE,HistoricalLoad,NAV,1
956,UTBF22810002,ITF Cantillon,,TRUE,HistoricalLoad,NAV,1
1254,UPFF23970002,PUF Hillhouse QF II,,TRUE,HistoricalLoad,NAV,1
656,UTBF22590002,ITF Russian Prosperity Fund,,TRUE,HistoricalLoad,NAV,1
1074,UPFF23920002,PUF WRITTEN OFF,,TRUE,HistoricalLoad,NAV,1
954,UPFF23870002,PUF HILLHOUSE GAOLIN,,TRUE,HistoricalLoad,NAV,1
13726,IX1F00285998,MSCI AC World Free Net Index,,TRUE,HistoricalLoad,NAV,1
8436,IX1F0000194C,JP Morgan Emerging Markets Bond Index Global,,TRUE,HistoricalLoad,NAV,1
8376,IX1F0000194C,JP Morgan Emerging Market Bond Index Global,,TRUE,HistoricalLoad,NAV,1
13006,IX1F00285408,MSCI AC Asia Pacific Free Net Index,,TRUE,HistoricalLoad,NAV,1
6826,IX1F00274888,MSCI EMF Net Dividend Index,,TRUE,HistoricalLoad,NAV,1
6766,IX1F00274888,MSCI Emerging Markets Free Net Dividend Index,,TRUE,HistoricalLoad,NAV,1
6399,IX1F00052708,MSCI EAFE Net Dividend,,TRUE,HistoricalLoad,NAV,1
12457,IX1F0000572C,ICE BofAML US 3 Month Treasury Bill Index G0O1,,TRUE,HistoricalLoad,NAV,1
12397,IX1F0000572C,ICE BofAML 3 Month US Treasury Bill G0O1,,TRUE,HistoricalLoad,NAV,1
12337,IX1F0000572C,ICE BofA US 3 Month Treasury Bill Index G0O1 Non-TC,,TRUE,HistoricalLoad,NAV,1
12277,IX1F0000572C,ICE BofA US 3 Month Treasury Bill Index G0O1,,TRUE,HistoricalLoad,NAV,1
11077,IX1F0000462C,MSCI China - A Onshore Index USD,,TRUE,HistoricalLoad,NAV,1
9277,IX1F00003858,Russell 3000,,TRUE,HistoricalLoad,NAV,1
9217,IX1F00003848,Lehman Brothers Aggregate Bond,,TRUE,HistoricalLoad,NAV,1
9157,IX1F00003848,LB Aggregate,,TRUE,HistoricalLoad,NAV,1
9097,IX1F00003848,Bloomberg US Aggregate Bond Index,,TRUE,HistoricalLoad,NAV,1
9037,IX1F00003848,Bloomberg U.S. Aggregate Bond Index,,TRUE,HistoricalLoad,NAV,1
8977,IX1F00003848,Bloomberg Barclays U.S. Aggregate Bond Index,,TRUE,HistoricalLoad,NAV,1
8917,IX1F00003848,Barclays U.S. Aggregate Bond Index,,TRUE,HistoricalLoad,NAV,1
8857,IX1F00003848,Barclays Capital U.S. Aggregate Bond Index,,TRUE,HistoricalLoad,NAV,1
14934,UPFG00443000,PUF Non-US Dev Public Equity,,TRUE,HistoricalLoad,NAV,1
14874,UPFG00443000,PUF NON-US DEV EQUITY,,TRUE,HistoricalLoad,NAV,1
14574,UPFG00422000,PUF US Public Equity,,TRUE,HistoricalLoad,NAV,1
14154,UPFG00142000,PUFF GLOBAL FIXED INCOME,,TRUE,HistoricalLoad,NAV,1
14094,UPFG00142000,PUF Global Fixed Income,,TRUE,HistoricalLoad,NAV,1
14034,UPFG00140000,PUF Total IGFI CR Fixed Income,,TRUE,HistoricalLoad,NAV,1
13074,UPFG00015500,PUF Total Fund excl STAA,,TRUE,HistoricalLoad,NAV,1
5437,IX1F00003268,Bloomberg US Treasury Long Term Index,,TRUE,HistoricalLoad,NAV,1
5377,IX1F00003268,Bloomberg Barclays US Treasury Long Term Index,,TRUE,HistoricalLoad,NAV,1
12834,UPFG00012100,PUF Total Public Equity,,TRUE,HistoricalLoad,NAV,1
5317,IX1F00003268,Bloomberg Barclays U.S. Treasury Long Term Index,,TRUE,HistoricalLoad,NAV,1
12774,UPFG00010000,Total PUF Fund,,TRUE,HistoricalLoad,NAV,1
5257,IX1F00003268,Bloomberg Barclays Treasury Long Term Index,,TRUE,HistoricalLoad,NAV,1
5197,IX1F00003268,Barclays Treasury Long Term Index,,TRUE,HistoricalLoad,NAV,1
5137,IX1F00003268,Barclays Capital Treasury Long Term Index,,TRUE,HistoricalLoad,NAV,1
14876,UTBG03500000,ITF MORE CORR EM MKT EQ,,TRUE,HistoricalLoad,NAV,1
14816,UTBG03500000,ITF EM Public Equity,,TRUE,HistoricalLoad,NAV,1
14576,UTBG03200000,ITF Total Dev Public Equity,,TRUE,HistoricalLoad,NAV,1
14516,UTBG03200000,ITF TOTAL DEV PUB EQ,,TRUE,HistoricalLoad,NAV,1
14456,UTBG03200000,ITF MORE CORR DEV CTRY,,TRUE,HistoricalLoad,NAV,1
14156,UTBG02900000,ITF Public Real Estate,,TRUE,HistoricalLoad,NAV,1
14096,UTBG02900000,ITF PUBLIC REAL ESTA,,TRUE,HistoricalLoad,NAV,1
14036,UTBG02900000,ITF MORE CORR RL EST,,TRUE,HistoricalLoad,NAV,1
13436,UTBG02010000,ITF Total Inv Gr Fixed Income,,TRUE,HistoricalLoad,NAV,1
13376,UTBG02010000,ITF MCC Inv Grade Comp,,TRUE,HistoricalLoad,NAV,1
13316,UTBG02010000,ITF MCC Inv Gr less Liq Infl,,TRUE,HistoricalLoad,NAV,1
13196,UTBG00450000,ITF Global Developed Equity,,TRUE,HistoricalLoad,NAV,1
13136,UTBG00450000,ITF GLOBAL DEV EQUITY,,TRUE,HistoricalLoad,NAV,1
13076,UTBG00443000,ITF Non-US Dev Public Equity,,TRUE,HistoricalLoad,NAV,1
13016,UTBG00443000,ITF NON-US DEV EQUITY,,TRUE,HistoricalLoad,NAV,1
12836,UTBG00422000,ITF US Public Equity,,TRUE,HistoricalLoad,NAV,1
12716,UTBG00170000,ITF Internal Fixed Income,,TRUE,HistoricalLoad,NAV,1
12656,UTBG00170000,ITF INTERNAL FIXED,,TRUE,HistoricalLoad,NAV,1
12536,UTBG00142000,ITF Global Fixed Income,,TRUE,HistoricalLoad,NAV,1
12236,UTBG00015500,ITF Total Fund excl STAA,,TRUE,HistoricalLoad,NAV,1
12116,UTBG00012100,ITF Total Public Equity,,TRUE,HistoricalLoad,NAV,1
12056,UTBG00010000,Total ITF Fund,,TRUE,HistoricalLoad,NAV,1
11996,UTBG00010000,ITF Total Fund,,TRUE,HistoricalLoad,NAV,1
11096,UTBF30410002,ITF TERM FIX IN MGRS,,TRUE,HistoricalLoad,NAV,1
10916,UTBF30160002,ITF Brandywine Global,,TRUE,HistoricalLoad,NAV,1
10736,UTBF30020002,ITF Internal Inv Grade Credit,,TRUE,HistoricalLoad,NAV,1
10676,UTBF30020002,ITF Credit Related,,TRUE,HistoricalLoad,NAV,1
10616,UTBF30010002,ITF Internal U.S. Nominal,,TRUE,HistoricalLoad,NAV,1
10556,UTBF30010002,ITF Dom Fixed Income,,TRUE,HistoricalLoad,NAV,1
10436,UTBF29620002,ITF SPX PUT SPREAD,,TRUE,HistoricalLoad,NAV,1
10256,UTBF29580002,ITF TEMP OTC 1,,TRUE,HistoricalLoad,NAV,1
10196,UTBF29390002,ITF TAA EXP MGMT TRS,,TRUE,HistoricalLoad,NAV,1
10076,UTBF29370002,ITF MSCI EM EX CN SP,,TRUE,HistoricalLoad,NAV,1
10016,UTBF29360002,ITF TAIWAN SEMI SWAP,,TRUE,HistoricalLoad,NAV,1
9956,UTBF29330002,ITF TAA EM LONG FUT,,TRUE,HistoricalLoad,NAV,1
9896,UTBF29320002,ITF EM SHORT FUTURES,,TRUE,HistoricalLoad,NAV,1
9836,UTBF29320002,ITF EM FUTURES,,TRUE,HistoricalLoad,NAV,1
9776,UTBF29310002,ITF EM SHORT BETA,,TRUE,HistoricalLoad,NAV,1
9716,UTBF29290002,ITF TAA FX FUTURES,,TRUE,HistoricalLoad,NAV,1
9656,UTBF29280002,ITF TAA HIGH YLD SWP,,TRUE,HistoricalLoad,NAV,1
9476,UTBF29250002,ITF PUBLIC EM PASSIVE,,TRUE,HistoricalLoad,NAV,1
9416,UTBF29240002,ITF TAA CMDTY OPTION,,TRUE,HistoricalLoad,NAV,1
9356,UTBF29230002,ITF Commodities,,TRUE,HistoricalLoad,NAV,1
9296,UTBF29230002,ITF COMMOD PASSIVE,,TRUE,HistoricalLoad,NAV,1
9236,UTBF29220002,ITF RE PASSIVE,,TRUE,HistoricalLoad,NAV,1
9176,UTBF29210002,ITF TAA GOLD FORWARD,,TRUE,HistoricalLoad,NAV,1
9116,UTBF29190002,ITF TAIWAN PASSIVE,,TRUE,HistoricalLoad,NAV,1
9056,UTBF29180002,ITF TAA DEV FUTURES,,TRUE,HistoricalLoad,NAV,1
8996,UTBF29150002,ITF TAA Dev Options,,TRUE,HistoricalLoad,NAV,1
8936,UTBF29140002,ITF TAA DEV CNTRY,,TRUE,HistoricalLoad,NAV,1
