FactReturnsID,DimAccountID,SHORT_NAME,SUBGROUP,SEGMENT,CATEGORY,SECTOR,LEVEL4,SECASE_NAME,PRELNK_AS_OF_DATE,MONTH,QUARTER,SIX_MONTH,FISCAL_YTD,YTD,YEAR_1,YEAR_2,YEAR_3,YEAR_4,YEAR_5,YEAR_7,YEAR_10,YEAR_15,YEAR_20,SINCE_INCEPTION,INCEPTION_DATE,AdjustedBegMV,TOT_MARKET_VALUE,NAV,Source,Created_Date,Updated_Date,Execution_ID,Created_By,Updated_By,FinalNAV,CustodianMarketValue
997824,14449,FT EMU Gov Bond 5-7yr,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.6699,-10.522,-19.6483,,-24.9166,-26.8317,-15.15,-8.1121,-5.8905,-5.3147,-2.5705,-1.4791,0.2326,2.9867,4.8333,,10201661277,9739751291,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1043538,11747,FT World Gov Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.1051,-7.6152,-15.8479,,-21.2942,-22.1674,-13.2519,-7.0333,-3.4538,-3.0737,-1.287,-1.7597,0.9042,2.3899,5.678,,227166000000,217697000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
860981,8317,FT Mortgage Security,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.1097,-5.3196,-9.3628,,-13.9226,-14.3001,-7.6582,-3.7766,-0.9435,-0.946,-0.1308,0.491,2.431,2.8649,6.5384,,66237641069,63066427671,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1094232,7305,BB Treas Infl Notes 5+,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.664,-7.1869,-16.7289,,-21.0234,-18.3187,-7.6255,-0.9282,1.6145,1.3107,1.9445,0.6188,3.6049,4.1061,5.1155,,6015040000,5573020000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1084033,2926,BB US Treasury 1-3 Year,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-1.1758,-1.5495,-2.0598,,-4.5174,-5.0675,-2.557,-0.5352,0.6824,0.5382,0.5456,0.5873,1.3258,1.6938,3.218,,34253550000,33903070000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1084987,2084,FT EuroBig AA,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.0162,-4.9796,-12.2312,,-17.28,-17.6423,-10.6004,-6.9983,-3.2098,-2.4289,-1.2851,0.4016,2.1174,2.5895,2.9408,,37013374371,35779322461,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1083427,1664,FT EuroBig 1-3 Yrs,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-1.1455,-1.787,-3.3596,,-4.6013,-4.8468,-2.4932,-1.7575,-1.0875,-0.9705,-0.5966,0.0713,1.4023,1.8068,2.2253,,27735454248,27152811346,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
840103,758,ICEML High Yld Mstr II,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.0149,-0.6529,-10.5597,,-14.5969,-14.0351,-2.1143,-0.6635,1.0336,1.4117,4.0426,3.8673,5.5729,7.2669,7.4757,,12654253130,12012857326,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1029561,105253,MSCI Europe X-UK V Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.3051,-11.3891,-22.7528,,-27.1343,-24.6415,-0.7969,-3.2128,-3.1484,-3.2676,1.6733,3.4607,-1.1594,6.1881,7.2603,,27766572752,25360992484,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1005803,102134,MSCI EM E Eur Pr G Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.4884,-20.9701,-43.9353,,-88.0859,-89.2374,-62.5992,-51.5213,-41.9775,-35.2769,-22.8559,-20.3577,-17.3691,-6.4964,-5.5908,,256522459.2,225039939.5,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
954926,101175,MSCI Sm Cap EAFEXUK NC^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.0059,-8.5501,-24.537,,-30.015,-30.1411,-5.9809,-1.0176,-2.2351,-1.0522,4.4461,5.8336,2.5307,8.3101,5.8613,,20388886640,17968061043,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1023625,100275,MSCI Small Cap EAFE N^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.5209,-9.8682,-25.8446,,-32.1655,-32.1116,-6.3939,-2.1876,-3.1383,-1.7968,3.2379,5.2872,2.4576,8.2291,5.7767,,24188894507,21097411822,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1036222,98954,MSCI Pacific Nt G Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.2505,-8.0406,-23.3869,,-31.5605,-32.5508,-11.2958,-3.5319,-2.7112,0.2087,4.4238,4.4973,0.7452,4.9189,-0.2733,,24550042164,21665082623,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
902927,92405,MSCI Far East Pr Rtn Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.4503,-4.3041,-9.0965,,-11.2979,-12.61,4.5119,3.0731,-0.3863,1.1818,3.2045,7.6492,0.0659,3.2964,4.8171,,37437414448,33317795736,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
846582,92344,R1000 Value IDX Price Rtn,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.9552,-6.1536,-18.0706,,-19.0918,-13.2411,7.1086,1.98,1.8004,2.7797,5.5282,6.5418,3.0711,5.9671,7.5183,,167028000000,165120000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1085762,91448,MSCI US Pr Value,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.4349,-6.3826,-17.2712,,-18.9474,-11.4322,6.7944,1.689,1.6593,2.6222,5.5618,6.3043,2.7565,5.72,7.2615,,179906000000,163876000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
972952,88146,R/Nom Total Market,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.5688,-0.7782,-4.5693,,-5.9784,-7.3672,8.846,7.5913,2.8592,4.4031,6.3713,12.0657,3.1332,5.6642,4.8797,,4883320000000,4563610000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1078754,87311,MSCI US  Sm Cap,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.4712,-2.3224,-18.499,,-23.3193,-20.5452,8.7098,5.8054,3.05,5.5561,8.8733,9.9735,7.9213,10.5554,8.9396,,41932306101,37540728543,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1105449,86230,MSCI EMU Ex Portugal,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.2786,-4.4832,-14.0871,,-21.9829,-17.5249,4.0329,0.1423,1.345,1.1204,4.3838,7.004,,,3.2429,,40770641688,37161679676,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1101004,81849,MSCI Wld X US Small Cap-P,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.0004,-4.0637,-15.6423,,-20.631,-19.6877,1.3396,1.0282,-0.6566,0.2321,3.6767,6.4938,2.0625,6.0284,3.7769,,27006045986,23594931114,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
953871,81786,Russell 2500 Val Price,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.3214,-4.9832,-20.0455,,-21.5992,-16.9714,12.3033,2.4814,0.1302,1.6531,5.1011,6.1999,4.0621,7.0861,7.4057,,29893443486,29725530241,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
986993,81007,MSCI EM Europe Mid East,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.8352,-0.9835,-13.864,,-27.3823,-28.0268,1.9506,-0.7256,1.1102,3.2194,5.2604,3.5425,1.2356,8.662,14.2946,,6035837643,5602168061,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1086907,80650,S&P / TSX 60,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.885,-1.7313,-14.1579,,-11.1785,-4.2938,10.7564,7.1437,7.4541,7.2595,8.5152,8.0236,5.1909,8.976,8.4223,,22388756198,21603738800,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
983093,80287,MSCI Wld Ex Aust Net,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.3621,-4.5079,-18.281,,-22.1618,-15.7389,4.2643,5.8338,5.0275,6.4377,8.6043,9.5981,5.3604,7.9612,8.0038,,495651000000,447787000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1086363,13181,BB Glbl US Treas,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.4534,-4.3476,-7.9586,,-13.0901,-12.9358,-8.246,-3.1101,0.121,-0.229,0.1688,0.5031,2.3792,2.6316,5.0401,,100967000000,98180370000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
842502,12337,ICEML 3 M Trs Bill,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,0.2513,0.4695,0.5749,,0.6142,0.6239,0.3465,0.597,1.0411,1.1509,0.9543,0.6841,0.6963,1.2522,4.5654,,1067932188,1481160469,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1082526,11862,BB Emerging Market,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.5263,-4.0573,-12.4196,,-20.5,-20.9152,-9.609,-5.2634,-1.5258,-1.5568,1.4079,1.3865,4.1741,6.8704,8.1037,,19246260000,17940740000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1074727,8383,BB Eu-Agg Gov Loc Auth,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.8752,-4.9778,-12.0663,,-17.6447,-18.3188,-10.7954,-7.1312,-3.5447,-2.7624,-1.6161,-0.1261,1.6409,2.1676,2.6395,,4443940000,4287460000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1049597,7607,BB State G.O. 7 Yr Price,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.5926,-3.705,-5.579,,-11.7306,-12.3348,-7.581,-4.7768,-2.7392,-3.1423,-2.6885,-2.4415,-0.9767,-0.9419,0.9419,,0,0,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
924530,7359,BB Eurobond High Grade,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.7617,-3.0723,-5.5522,,-9.7526,-10.059,-5.3325,-1.7667,0.5556,0.3838,0.6707,0.9547,2.4165,2.6553,5.1525,,9786260000,9455210000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1073527,6883,BB Eur-Agg AAA,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.725,-4.8051,-10.7124,,-15.4962,-15.6703,-9.2194,-6.3303,-3.1918,-2.4754,-1.4544,-0.0232,2.0314,2.4443,2.817,,31936670000,31165760000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
909589,4419,FT EP/NAR Dev Net USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.4229,-11.583,-27.0093,,-29.8924,-22.7663,0.0627,-6.4712,-1.9435,-0.8479,1.4612,2.8706,0.903,,4.1205,,16369241286,14425805517,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1003315,2801,FT Infltn Link Sec I,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.6166,-5.5288,-11.4182,,-13.638,-11.5263,-3.587,0.9111,2.4975,2.0797,2.3488,1.0422,3.3465,3.8397,4.7372,,11751156475,11035766260,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1072576,1787,SP MidC 400 Growth Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.8442,-0.7392,-18.0735,,-25.4813,-19.5165,3.5634,5.1019,3.139,5.692,8.2754,9.7615,8.2192,10.7296,11.8199,,9927599359,9097700095,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
945567,1371,FT Swden Wrld Gov EUR,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-2.6351,-3.5431,-9.2965,,-14.9694,-15.7633,-7.4893,-4.7304,-3.1698,-3.596,-2.7865,-2.0717,1.2865,2.0678,2.5781,,494318234.6,483183244.6,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1004480,101653,R/Nom Tpcap Gro Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.9629,-1.3048,-10.3395,,-18.1432,-15.6094,3.1954,7.2352,3.6609,5.3207,7.4876,12.04,2.2296,4.0543,-0.8438,,1328320000000,1225970000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
955406,101295,MSCI Sm Cap EurXUK N C^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.7176,-13.7943,-31.5212,,-38.7025,-36.7249,-7.854,-0.8109,-2.7473,-2.0486,3.9785,6.9286,2.4991,10.0595,7.293,,8085134996,6960689929,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1042642,100574,MSCI EM Eur M/E Pr Cmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.5924,-3.4206,-17.9872,,-36.3588,-38.6165,-6.9898,-9.937,-7.348,-6.6146,-2.4464,-6.7391,-7.0848,2.187,2.9739,,6035837643,5602168061,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1026679,98533,MSCI Pacific Fr Comp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.3696,-7.9946,-21.2464,,-23.6323,-25.6944,-4.2244,-1.9017,-1.8968,0.0967,4.0827,4.3593,1.5421,5.8112,2.3489,,48892913742,43302663316,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1015165,98115,R/Nom Mid Cap Value USD,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.9222,-8.2441,-17.4871,,-16.4215,-21.881,-2.0927,-4.6845,-6.0733,-3.1909,1.1349,4.5819,1.18,5.219,7.7281,,6503820633,5769987694,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
857741,96543,FTA UK Govt 5-15 GILT,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.3609,-13.3509,-17.0861,,-21.0852,-20.5745,-13.1128,-8.1831,-3.9627,-3.1253,-1.3201,-0.1664,3.0189,3.1817,8.033,,4543084107,4376297360,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
906348,96485,MSCIPacX-JpnJYH Idx PrRtn,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.7353,-6.5461,-15.7898,,-14.9365,-15.5801,1.1112,-3.7661,-2.4879,-1.341,0.9404,1.0333,-1.8843,1.8259,0.6633,,2453990000000,2262460000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
905868,96365,MSCI Kokusai JY Hedged-Pr,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.11,-6.0246,-21.4761,,-25.4139,-18.9702,1.4613,2.9978,2.3749,3.5981,5.7789,6.5656,2.9746,4.9433,4.3052,,5938670000000,2222790000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1051818,95593,R3000Gro Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.6783,-3.3737,-23.5412,,-30.616,-23.0589,-0.921,10.1483,8.2376,11.5574,13.2749,13.3536,9.8675,10.9366,9.8527,,200013000000,180352000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
899628,94805,MSCI Nrd US$ H Idx PrRtn,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.9302,-2.8602,-11.9069,,-19.409,-13.227,4.8528,8.1416,6.7739,6.4339,7.1708,8.563,3.4394,7.9591,8.144,,10888468283,9619401321,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
961528,94276,MSCI Greece EUR^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.174,-1.2011,-12.6877,,-9.7773,-11.3377,8.2575,-8.2144,-3.0727,-5.138,-7.2928,-9.1973,-20.4218,-10.5466,-11.1805,,162980298.8,151288095.7,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
956608,92596,Russell SC Comp Gro PRFO,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.2852,0.1738,-24.0965,,-34.6917,-36.9409,-8.3997,6.2223,3.6683,7.3539,9.7899,11.2357,8.3955,11.2164,10.0175,,26319125241,26114902634,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1047596,92407,MSCI EurpeGr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.4758,-3.0689,-14.0522,,-23.147,-17.0003,1.4955,2.8917,4.6492,4.6916,6.5751,8.1728,4.9575,7.5195,10.1257,,43266537650,39400979391,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1082882,91028,MSCI Wld XAu Nt DivGr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.2141,-3.3688,-22.3986,,-29.5297,-23.4598,-1.5135,7.7857,6.7742,8.9783,10.4203,11.2818,6.9863,8.6759,8.7662,,244920000000,219884000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
950668,90976,Rus 1000 Value Index PRFO,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.7687,-5.6175,-17.1422,,-17.7534,-11.3628,9.394,4.3595,4.2697,5.2858,8.1504,9.1721,5.705,8.6686,11.355,,167028000000,165120000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1079342,90548,MSCI EM Asia Val Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-7.4467,-5.6081,-15.6855,,-66.7318,-67.2241,-26.0508,-20.6249,-12.4867,-7.6686,-2.6412,-1.5873,-2.5251,7.5635,9.0386,,480765075.8,424799149.5,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1075322,90008,MSCI AC Pac Ex JPY G,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.5751,-13.0808,-19.1146,,-27.8385,-29.0872,-13.8846,-0.3841,0.4695,1.2844,6.6919,5.9773,2.7054,8.3862,4.836,,31250311161,26677409377,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1075090,88510,S&P 500 Utilities Sec,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-11.3413,-5.9882,-10.7696,,-6.5092,5.5771,8.26,3.6569,9.0782,7.8194,9.7332,9.85,7.3161,10.5599,8.617,,10442676694,9250582246,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1088941,87788,MSCI EM Eur  Pr Gr Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.172,-3.7136,-19.7954,,-70.8699,-72.5448,-41.4608,-32.5808,-25.2694,-19.6402,-11.4545,-8.8511,-8.3742,0.2097,3.4514,,449831899.5,406432332,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1095729,84610,S&P/ASX All Ordinaries,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.4058,0.8035,-12.2089,,-10.7868,-8.5704,9.6329,3.124,5.2938,7.1067,8.2711,8.5819,4.3605,8.6146,8.8217,,23861858652,22056058817,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1093808,81790,MSCI EurX-UKX-SwtzNtDvIdx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-6.5591,-4.4327,-14.3113,,-21.965,-17.2136,3.8483,0.9833,1.7462,1.4083,4.2913,6.7274,2.0316,6.2698,3.2151,,50603176395,45812829065,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1086728,80890,MSCI WldX-Eur Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-8.7183,-4.322,-19.0646,,-22.5481,-15.9019,4.5944,7.5058,6.3272,8.2154,10.2344,11.1108,6.7323,9.0055,6.2704,,421200000000,379594000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
918890,78246,MSCI Canada Net,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-4.0057,-1.9434,-14.6783,,-11.7668,-5.7072,9.4288,5.4165,5.4276,5.4093,6.9204,6.5026,3.9947,7.8322,7.6395,,17727231794,16149462398,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1087035,77892,FTSE UK 5-15y IL Gilt,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.1717,-9.4907,-16.2712,,-17.0482,-14.794,-7.509,-5.3523,-1.1451,-0.6971,1.1646,1.6523,4.0171,4.432,4.318,,2081982583,1883715840,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1084446,14262,BB UST Bellwether 2 Y C,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-1.1223,-1.5909,-2.1079,,-4.5898,-5.0991,-2.5804,-0.6093,0.5738,0.4175,0.4029,0.4721,0.673,1.3263,4.4821,,438180000,430250000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1049718,13787,FT Global Gov Comp,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.1542,-7.7706,-16.0967,,-21.6203,-22.5301,-13.4887,-7.1519,-3.5489,-3.1528,-1.339,-1.7566,0.9193,2.4052,5.6906,,220880000000,211058000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
986814,13420,FT Corp A,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-5.3162,-5.2578,-11.5981,,-18.1117,-18.1259,-9.4363,-3.883,0.0967,-0.2649,1.1517,1.4556,3.4645,3.7489,7.3383,,23593530294,22465409017,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
1011803,10429,MSCI AC FEXJPYXHKD PVCmp^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-12.4447,-17.0446,-24.3338,,-28.0802,-28.4642,-8.7096,-7.0905,-8.0055,-6.4878,-1.4082,-2.5456,-2.4723,4.7949,0.1962,,20591273920,18038726793,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
926450,9759,BB Eurobond Eur Cmp Idx,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-3.9506,-4.152,-8.7281,,-14.4238,-14.6263,-6.7277,-2.2736,0.7682,0.4026,1.359,1.7439,3.0951,3.3571,5.4715,,12214580000,11499940000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
942147,106575,FTSE AW Dev APAC Ex Japan EUR,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-10.0951,-6.2818,-10.9295,,-13.4498,-12.0437,2.8195,3.7868,4.0463,4.0566,7.2535,6.342,,,7.0132,,73360958782,66484348642,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
940767,106095,MSCI Wld Ex-US Net^,0,855,0,0,0,INDEX LOCAL CURRENCY RET,30-09-2022 00:00:00,-9.2656,-9.2053,-22.5049,,-26.2264,-23.909,-1.8944,-1.2185,-1.1481,-0.4003,3.1996,3.6179,0.7194,6.1085,4.7169,,153420000000,138437000000,,HistoricalLoad,22-08-2024 19:54:52,22-08-2024 19:54:52,EXECID12345,SysUser,SysUser,,
